datasetID,eventID,occurrenceID,kingdom,scientificName,scientificNameID,taxonID,identificationReferences,lifeStage,basisOfRecord,samplingProtocol,ocurrenceStatus
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Neocalanus_flemingeri_?_?_BONGO_505UM_MICROSCOPY_0.0059_37_2017-08-13T16:06:00,Animalia,Neocalanus flemingeri,urn:lsid:marinespecies.org:taxname:353708,353708,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Euphausiacea_juvenile_?_BONGO_505UM_MICROSCOPY_0.0066_37_2017-08-13T16:06:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,juvenile,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.0092_37_2017-08-13T16:06:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.0108_37_2017-08-13T16:06:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Thysanoessa_raschii_?_?_BONGO_505UM_MICROSCOPY_0.0133_37_2017-08-13T16:06:00,Animalia,Thysanoessa raschii,urn:lsid:marinespecies.org:taxname:110711,110711,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Themisto_pacifica_?_?_BONGO_505UM_MICROSCOPY_0.0169_37_2017-08-13T16:06:00,Animalia,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,254453,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0195_37_2017-08-13T16:06:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0205_37_2017-08-13T16:06:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.0326_37_2017-08-13T16:06:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Apherusa_?_?_BONGO_505UM_MICROSCOPY_0.0766_37_2017-08-13T16:06:00,Animalia,Apherusa,urn:lsid:marinespecies.org:taxname:101509,101509,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.1002_37_2017-08-13T16:06:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.1188_37_2017-08-13T16:06:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.1439_37_2017-08-13T16:06:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.1625_37_2017-08-13T16:06:00,Animalia,Hyperoche medusarum,urn:lsid:marinespecies.org:taxname:103256,103256,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Limacina_helicina_?_?_BONGO_505UM_MICROSCOPY_0.3094_37_2017-08-13T16:06:00,Animalia,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.3287_37_2017-08-13T16:06:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_3.7805_37_2017-08-13T16:06:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_7.4957_37_2017-08-13T16:06:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.11_2017-08-13T16:06:00Z,AMBON_Zooplankton_2017_ML4.11_33_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan_37_2017-08-13T16:06:00,Animalia,Pisces,urn:lsid:marinespecies.org:taxname:11676,11676,WoRMS,larvae,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Rathkea_octopunctata_?_?_BONGO_505UM_MICROSCOPY_1e-05_38_2017-08-13T19:36:00,Animalia,Rathkea octopunctata,urn:lsid:marinespecies.org:taxname:117848,117848,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Cirripedia_nauplii_?_BONGO_505UM_MICROSCOPY_0.0001_38_2017-08-13T19:36:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,nauplii,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Centropages_abdominalis_?_?_BONGO_505UM_MICROSCOPY_0.0006_38_2017-08-13T19:36:00,Animalia,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0013_38_2017-08-13T19:36:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Pseudocalanus_minutus_?_?_BONGO_505UM_MICROSCOPY_0.0019_38_2017-08-13T19:36:00,Animalia,Pseudocalanus minutus,urn:lsid:marinespecies.org:taxname:104517,104517,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Aeginopsis_laurentii_?_?_BONGO_505UM_MICROSCOPY_0.002_38_2017-08-13T19:36:00,Animalia,Aeginopsis laurentii,urn:lsid:marinespecies.org:taxname:117265,117265,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0037_38_2017-08-13T19:36:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Oikopleura_vanhoffeni_?_?_BONGO_505UM_MICROSCOPY_0.0045_38_2017-08-13T19:36:00,Animalia,Oikopleura vanhoffeni,urn:lsid:marinespecies.org:taxname:254722,254722,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0101_38_2017-08-13T19:36:00,Animalia,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,196775,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Themisto_pacifica_?_?_BONGO_505UM_MICROSCOPY_0.0109_38_2017-08-13T19:36:00,Animalia,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,254453,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.014_38_2017-08-13T19:36:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Neocalanus_flemingeri_?_?_BONGO_505UM_MICROSCOPY_0.0154_38_2017-08-13T19:36:00,Animalia,Neocalanus flemingeri,urn:lsid:marinespecies.org:taxname:353708,353708,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Euphausiacea_juvenile_?_BONGO_505UM_MICROSCOPY_0.017_38_2017-08-13T19:36:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,juvenile,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.0239_38_2017-08-13T19:36:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0265_38_2017-08-13T19:36:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Thysanoessa_raschii_?_?_BONGO_505UM_MICROSCOPY_0.0346_38_2017-08-13T19:36:00,Animalia,Thysanoessa raschii,urn:lsid:marinespecies.org:taxname:110711,110711,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.0422_38_2017-08-13T19:36:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0505_38_2017-08-13T19:36:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.1539_38_2017-08-13T19:36:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Apherusa_?_?_BONGO_505UM_MICROSCOPY_0.1985_38_2017-08-13T19:36:00,Animalia,Apherusa,urn:lsid:marinespecies.org:taxname:101509,101509,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.2105_38_2017-08-13T19:36:00,Animalia,Hyperoche medusarum,urn:lsid:marinespecies.org:taxname:103256,103256,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.2597_38_2017-08-13T19:36:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Limacina_helicina_?_?_BONGO_505UM_MICROSCOPY_0.4007_38_2017-08-13T19:36:00,Animalia,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.4258_38_2017-08-13T19:36:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_1.2242_38_2017-08-13T19:36:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_4.8543_38_2017-08-13T19:36:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.12_2017-08-13T19:36:00Z,AMBON_Zooplankton_2017_ML4.12_34_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan_38_2017-08-13T19:36:00,Animalia,Pisces,urn:lsid:marinespecies.org:taxname:11676,11676,WoRMS,larvae,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Amphipoda_?_?_BONGO_505UM_MICROSCOPY_0.0002_42_2017-08-13T22:43:00,Animalia,Amphipoda,urn:lsid:marinespecies.org:taxname:1135,1135,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Pseudocalanus_acuspes_?_?_BONGO_505UM_MICROSCOPY_0.0004_42_2017-08-13T22:43:00,Animalia,Pseudocalanus acuspes,urn:lsid:marinespecies.org:taxname:104514,104514,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Tortanus_discaudatus_?_?_BONGO_505UM_MICROSCOPY_0.0007_42_2017-08-13T22:43:00,Animalia,Tortanus discaudatus,urn:lsid:marinespecies.org:taxname:157684,157684,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Pseudocalanus_minutus_?_?_BONGO_505UM_MICROSCOPY_0.0009_42_2017-08-13T22:43:00,Animalia,Pseudocalanus minutus,urn:lsid:marinespecies.org:taxname:104517,104517,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Euphausiacea_calytopsis_?_BONGO_505UM_MICROSCOPY_0.0013_42_2017-08-13T22:43:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,calytopsis,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Oikopleura_vanhoffeni_?_?_BONGO_505UM_MICROSCOPY_0.002_42_2017-08-13T22:43:00,Animalia,Oikopleura vanhoffeni,urn:lsid:marinespecies.org:taxname:254722,254722,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0073_42_2017-08-13T22:43:00,Animalia,Catablema,urn:lsid:marinespecies.org:taxname:117180,117180,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0167_42_2017-08-13T22:43:00,Animalia,Mitrocomella polydiademata,urn:lsid:marinespecies.org:taxname:117755,117755,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.0177_42_2017-08-13T22:43:00,Animalia,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,cyprid,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Themisto_pacifica_?_?_BONGO_505UM_MICROSCOPY_0.0177_42_2017-08-13T22:43:00,Animalia,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,254453,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0349_42_2017-08-13T22:43:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,furcilia,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0514_42_2017-08-13T22:43:00,Animalia,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.0564_42_2017-08-13T22:43:00,Animalia,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.0657_42_2017-08-13T22:43:00,Animalia,Hyperoche medusarum,urn:lsid:marinespecies.org:taxname:103256,103256,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Euphausiacea_juvenile_?_BONGO_505UM_MICROSCOPY_0.1078_42_2017-08-13T22:43:00,Animalia,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,juvenile,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.2362_42_2017-08-13T22:43:00,Animalia,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:105440,105440,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Bolinopsis_infundibulum_?_?_BONGO_505UM_MICROSCOPY_0.3323_42_2017-08-13T22:43:00,Animalia,Bolinopsis infundibulum,urn:lsid:marinespecies.org:taxname:106939,106939,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Limacina_helicina_?_?_BONGO_505UM_MICROSCOPY_0.3859_42_2017-08-13T22:43:00,Animalia,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.5089_42_2017-08-13T22:43:00,Animalia,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.6341_42_2017-08-13T22:43:00,Animalia,Decapoda,urn:lsid:marinespecies.org:taxname:1130,1130,WoRMS,megalopa,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.839_42_2017-08-13T22:43:00,Animalia,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:104465,104465,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_1.133_42_2017-08-13T22:43:00,Animalia,Mertensia ovum,urn:lsid:marinespecies.org:taxname:106377,106377,WoRMS, ,HumanObservation,BONGO_505UM_MICROSCOPY,present
AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.13_2017-08-13T22:43:00Z,AMBON_Zooplankton_2017_ML4.13_35_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_1.5159_42_2017-08-13T22:43:00,Animalia,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,zoea,HumanObservation,BONGO_505UM_MICROSCOPY,present
