"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","collector","hakai_id","sample_type","depth","transect_dist","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log"
"1464","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2016-08-19,5,"Zach","Kyle","2016-08-19_KOEYE_ESTUARY_INTERIOR5_15 - 20","seagrass_habitat",4.3,"15 - 20",2016-08-19 22:36:31,2016-08-19 22:46:41,"2016-08-19_ESTUARY_INTERIOR5_15 - 20",NA,"60 - 80","shell hash,gravel,detritus","43102","seagrass",NA,FALSE,NA,NA,NA,NA
"1465","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2016-08-19,5,"Zach","Kyle","2016-08-19_KOEYE_ESTUARY_INTERIOR5_5 - 10","seagrass_habitat",4.1,"5 - 10",2016-08-19 22:36:31,2016-08-19 22:46:41,"2016-08-19_ESTUARY_INTERIOR5_5 - 10",NA,"60 - 80","sand,shell hash,gravel,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1466","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2017-07-08,3,"angeleen,gillian,zach","kyle","8920","seagrass_habitat",4.4,"10 - 15",2017-07-08 21:05:48,2017-07-08 21:10:08,"8920",20,NA,"shell hash,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1467","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2017-07-08,3,"angeleen,gillian,zach","kyle","8950","seagrass_habitat",4.3,"20 - 25",2017-07-08 21:05:48,2017-07-08 21:10:08,"8950",1005,NA,"shell hash,gravel","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA
"1468","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2017-07-08,3,"angeleen,gillian,zach","kyle","2017-07-08_KOEYE_ESTUARY_EDGE3_15 - 20","seagrass_habitat",4.3,"15 - 20",2017-07-08 21:05:48,2017-07-08 21:10:08,"2017-07-08_KOEYE_ESTUARY_EDGE3_15 - 20",NA,NA,"shell hash,gravel","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1469","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_EDGE3",2017-07-08,3,"angeleen,gillian,zach","kyle","8948","seagrass_habitat",4.2,"25 - 30",2017-07-08 21:05:48,2017-07-08 21:10:08,"8948",9,NA,"shell hash,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1470","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","8913","seagrass_habitat",2.3,"0 - 5",2017-06-13 16:25:52,2017-06-13 16:30:01,"8913",913,NA,"mud,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1471","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","2017-06-13_PRUTH_BAY_EDGE3_5 - 10","seagrass_habitat",2.1,"5 - 10",2017-06-13 16:25:52,2017-06-13 16:30:01,NA,NA,NA,"mud,shell hash","< 1","sand",NA,FALSE,NA,NA,NA,NA
"1472","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","8923","seagrass_habitat",1.8,"10 - 15",2017-06-13 16:25:52,2017-06-13 16:30:01,"8923",704,NA,"mud,shell hash","1 - 2","sand",NA,TRUE,NA,NA,NA,NA
"1473","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","2017-06-13_PRUTH_BAY_EDGE3_15 - 20","seagrass_habitat",1.6,"15 - 20",2017-06-13 16:25:52,2017-06-13 16:30:01,NA,NA,NA,"sand,shell hash","< 1","sand","sand",FALSE,NA,NA,NA,NA
"1474","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","7088","seagrass_habitat",1.5,"20 - 25",2017-06-13 16:25:52,2017-06-13 16:30:01,"7088",327,NA,"sand,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1475","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2017-06-13,3,"gillian","kyle","8937","seagrass_habitat",1.2,"25 - 30",2017-06-13 16:25:52,2017-06-13 16:30:01,"8937",37,NA,"mud,shell hash","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1476","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","10161","seagrass_habitat",2.1,"0 - 5",2017-08-24 16:49:27,2017-08-24 16:59:51,"10161",3216,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,NA,NA,NA,NA
"1477","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","2017-08-24_PRUTH_BAY_EDGE1_5 - 10","seagrass_habitat",1.6,"5 - 10",2017-08-24 16:49:27,2017-08-24 16:59:51,NA,NA,NA,"sand,shell hash","< 1","flat kelp",NA,FALSE,NA,NA,NA,NA
"1478","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","10178","seagrass_habitat",1.8,"10 - 15",2017-08-24 16:49:27,2017-08-24 16:59:51,"10178",3215,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,NA,NA,NA,NA
"1479","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","2017-08-24_PRUTH_BAY_EDGE1_15 - 20","seagrass_habitat",2,"15 - 20",2017-08-24 16:49:27,2017-08-24 16:59:51,NA,NA,NA,"sand,shell hash","1 - 2","flat kelp",NA,FALSE,NA,NA,NA,NA
"1480","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","10281","seagrass_habitat",2.1,"20 - 25",2017-08-24 16:49:27,2017-08-24 16:59:51,"10281",3214,NA,"sand,shell hash","1 - 2","flat kelp",NA,TRUE,NA,NA,NA,NA
"1481","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE1",2017-08-24,1,"angeleen,carolyn","zach","10172","seagrass_habitat",2.2,"25 - 30",2017-08-24 16:49:27,2017-08-24 16:59:51,"10172",3214,NA,"sand,shell hash","< 1","flat kelp",NA,TRUE,NA,NA,NA,NA
"1482","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","10980","seagrass_habitat",8.9,"0 - 5",2017-11-22 21:34:42,2017-11-22 21:38:01,"10980",937,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1483","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",9,"5 - 10",2017-11-22 21:34:42,2017-11-22 21:38:01,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1484","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR5_10 - 15","seagrass_habitat",8.9,"10 - 15",2017-11-22 21:34:42,2017-11-22 21:38:01,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1485","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","10978","seagrass_habitat",9.1,"15 - 20",2017-11-22 21:34:42,2017-11-22 21:38:01,"10978",3,NA,"sand,shell hash","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA
"1486","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","2017-11-22_CHOKED_PASS_INTERIOR5_20 - 25","seagrass_habitat",9.1,"20 - 25",2017-11-22 21:34:42,2017-11-22 21:38:01,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1487","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2017-11-22,5,"gillian","zach","10976","seagrass_habitat",9,"25 - 30",2017-11-22 21:34:42,2017-11-22 21:38:01,"10976",8,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1488","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle","7044","seagrass_habitat",3.7,"0 - 5",2017-07-08 20:33:30,2017-07-08 20:38:53,"7044",703,NA,"shell hash,gravel","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1489","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle","2017-07-08_KOEYE_ESTUARY_INTERIOR5_5 - 10","seagrass_habitat",3.9,"5 - 10",2017-07-08 20:33:30,2017-07-08 20:38:53,NA,NA,NA,"shell hash,gravel","1 - 2","seagrass",NA,FALSE,NA,NA,NA,NA
"1490","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle","8919","seagrass_habitat",4.1,"10 - 15",2017-07-08 20:33:30,2017-07-08 20:38:53,"8919",705,NA,"shell hash,gravel","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA
"1491","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle","2017-07-08_KOEYE_ESTUARY_INTERIOR5_15 - 20","seagrass_habitat",4.1,"15 - 20",2017-07-08 20:33:30,2017-07-08 20:38:53,NA,NA,NA,"shell hash,gravel","1 - 2","seagrass",NA,FALSE,NA,NA,NA,NA
"1492","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle",NA,"seagrass_habitat",4.2,"20 - 25",2017-07-08 20:33:30,2017-07-08 20:38:53,NA,1019,NA,"shell hash,gravel","2 - 3","seagrass",NA,TRUE,NA,NA,NA,"1: Lost bag!"
"1493","HAKAI","CALVERT","MARINEGEO","KOEYE_ESTUARY","KOEYE_ESTUARY_INTERIOR5",2017-07-08,5,"gillian","kyle","8909","seagrass_habitat",4.3,"25 - 30",2017-07-08 20:33:30,2017-07-08 20:38:53,"8909",923,NA,"shell hash,gravel","4 - 5","seagrass",NA,TRUE,NA,NA,NA,NA
"1494","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","10974","seagrass_habitat",3.2,"0 - 5",2018-02-19 23:38:07,2018-02-19 23:43:20,"10974",3535,NA,"mud,sand","1 - 2","seagrass",NA,TRUE,NA,NA,NA,NA
"1495","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR6_5 - 10","seagrass_habitat",3.2,"5 - 10",2018-02-19 23:38:07,2018-02-19 23:43:20,NA,NA,NA,"mud,sand","1 - 2","seagrass",NA,FALSE,NA,NA,NA,NA
"1496","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR6_10 - 15","seagrass_habitat",3,"10 - 15",2018-02-19 23:38:07,2018-02-19 23:43:20,NA,NA,NA,"mud,sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1497","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","11202","seagrass_habitat",3.13539,"15 - 20",2018-02-19 23:38:07,2018-02-19 23:43:20,"11202",3539,NA,"mud,sand","< 1","seagrass",NA,TRUE,"ulva",NA,NA,NA
"1498","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","2018-02-19_PRUTH_BAY_INTERIOR6_20 - 25","seagrass_habitat",3,"20 - 25",2018-02-19 23:38:07,2018-02-19 23:43:20,NA,NA,NA,"mud,sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1499","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_INTERIOR6",2018-02-19,6,"gillian","ben","10975","seagrass_habitat",2.9,"25 - 30",2018-02-19 23:38:07,2018-02-19 23:43:20,"10975",2,NA,"mud,sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1500","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2637","seagrass_habitat",8.4,"0 - 5",2017-07-06 21:36:21,2017-07-06 21:41:33,"2637",311,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA
"1501","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2017-07-06_CHOKED_PASS_INTERIOR6_5 - 10","seagrass_habitat",8.4,"5 - 10",2017-07-06 21:36:21,2017-07-06 21:41:33,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des",NA,NA,NA
"1502","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2437","seagrass_habitat",8.1,"10 - 15",2017-07-06 21:36:21,2017-07-06 21:41:33,"2437",308,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA
"1503","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2017-07-06_CHOKED_PASS_INTERIOR6_15 - 20","seagrass_habitat",8,"15 - 20",2017-07-06 21:36:21,2017-07-06 21:41:33,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des",NA,NA,NA
"1504","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2443","seagrass_habitat",8.1,"20 - 25",2017-07-06 21:36:21,2017-07-06 21:41:33,"2443",1000,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA
"1505","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6",2017-07-06,6,"gillian","kyle","2431","seagrass_habitat",8.3,"25 - 30",2017-07-06 21:36:21,2017-07-06 21:41:33,"2431",1006,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des",NA,NA,NA
"1506","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","11063","seagrass_habitat",2.6,"0 - 5",2018-05-22 20:49:17,2018-05-22 20:53:30,"11063",3217,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1507","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","2018-05-22_PRUTH_BAY_EDGE3_5 - 10","seagrass_habitat",2.6,"5 - 10",2018-05-22 20:49:17,2018-05-22 20:53:30,NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"1508","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","10936","seagrass_habitat",2.6,"10 - 15",2018-05-22 20:49:17,2018-05-22 20:53:30,"10936",3205,NA,"sand","1 - 2","sand",NA,TRUE,NA,NA,NA,NA
"1509","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","2018-05-22_PRUTH_BAY_EDGE3_15 - 20","seagrass_habitat",2.4,"15 - 20",2018-05-22 20:49:17,2018-05-22 20:53:30,NA,NA,NA,"sand","1 - 2","sand",NA,FALSE,NA,NA,NA,NA
"1510","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","10977","seagrass_habitat",2.2,"20 - 25",2018-05-22 20:49:17,2018-05-22 20:53:30,"10977",3558,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1511","HAKAI","CALVERT","MARINEGEO","PRUTH_BAY","PRUTH_BAY_EDGE3",2018-05-22,3,"carolyn","zach","10935","seagrass_habitat",2.1,"25 - 30",2018-05-22 20:49:17,2018-05-22 20:53:30,"10935",10,NA,"sand","< 1","sand",NA,TRUE,NA,NA,NA,NA
"1512","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","10898","seagrass_habitat",5.6,"0 - 5",2018-05-24 22:16:06,2018-05-24 22:20:22,"10898",1008,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"ulva","pyro",NA,NA
"1513","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","2018-05-23_CHOKED_PASS_INTERIOR5_5 - 10","seagrass_habitat",5.6,"5 - 10",2018-05-24 22:16:06,2018-05-24 22:20:22,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des","pyro",NA,NA
"1514","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","11151","seagrass_habitat",5.6,"10 - 15",2018-05-24 22:16:06,2018-05-24 22:20:22,"11151",330,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des","pyro",NA,NA
"1515","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","2018-05-23_CHOKED_PASS_INTERIOR5_15 - 20","seagrass_habitat",5.6,"15 - 20",2018-05-24 22:16:06,2018-05-24 22:20:22,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,"des","pyro",NA,NA
"1516","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","10897","seagrass_habitat",5.5,"20 - 25",2018-05-24 22:16:06,2018-05-24 22:20:22,"10897",3553,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des","pyro",NA,NA
"1517","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5",2018-05-23,5,"carolyn","derek","10973","seagrass_habitat",5.7,"25 - 30",2018-05-24 22:16:06,2018-05-24 22:20:22,"10973",3214,NA,"sand,shell hash","< 1","seagrass",NA,TRUE,"des","pyro",NA,NA
"1518","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_0 - 5","seagrass_habitat",5,"0 - 5",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1519","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_5 - 10","seagrass_habitat",5.3,"5 - 10",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","< 1","standing kelp",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1520","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_10 - 15","seagrass_habitat",5.5,"10 - 15",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","3 - 4","standing kelp",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1521","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_15 - 20","seagrass_habitat",5.7,"15 - 20",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","4 - 5","standing kelp",NA,FALSE,"macro",NA,NA,NA
"1522","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_20 - 25","seagrass_habitat",5.7,"20 - 25",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","1 - 2","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1523","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4",2018-08-20,4,"angeleen","zach","2018-08-20_TRIQUET_NORTH_INTERIOR4_25 - 30","seagrass_habitat",5.4,"25 - 30",2018-08-20 23:03:43,2018-08-20 23:08:52,NA,NA,NA,"sand,shell hash","2 - 3","standing kelp",NA,FALSE,"macro","agarum",NA,"1: Flowering 0"
"1524","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_0 - 5","seagrass_habitat",3.9,"0 - 5",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1525","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_5 - 10","seagrass_habitat",4,"5 - 10",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1526","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_10 - 15","seagrass_habitat",4.3,"10 - 15",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1527","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_15 - 20","seagrass_habitat",4.3,"15 - 20",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1528","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_20 - 25","seagrass_habitat",4.3,"20 - 25",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1529","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR6",2018-08-20,6,"angeleen","zach","2018-08-20_MCMULLIN_SOUTH_INTERIOR6_25 - 30","seagrass_habitat",4.3,"25 - 30",2018-08-20 17:08:11,2018-08-20 17:14:20,NA,NA,NA,"sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,"1: Flowering 0"
"1530","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2016-08-17,6,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_INTERIOR6_5 - 10","seagrass_habitat",3.3,"5 - 10",2016-08-17 20:23:44,2016-08-17 20:39:56,NA,NA,"60 - 80","mud,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1531","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2016-08-17,6,"Other,Zach","Kyle","2239","seagrass_habitat",3.4,"25 - 30",2016-08-17 20:23:44,2016-08-17 20:39:56,"2239",724,"60 - 80","mud,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1532","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2016-08-17,6,"Other,Zach","Kyle","2016-08-17_TRIQUET_BAY_INTERIOR6_20 - 25","seagrass_habitat",3.4,"20 - 25",2016-08-17 20:23:44,2016-08-17 20:39:56,NA,NA,"20 - 60","mud,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1533","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2016-08-17,6,"Other,Zach","Kyle","2231","seagrass_habitat",3.4,"15 - 20",2016-08-17 20:23:44,2016-08-17 20:39:56,"2231",304,"60 - 80","mud,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1534","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6",2016-08-17,6,"Other,Zach","Kyle","2329","seagrass_habitat",3.3,"0 - 5",2016-08-17 20:23:44,2016-08-17 20:39:56,"2329",545,"60 - 80","mud,shell hash","< 1","seagrass",NA,TRUE,NA,NA,NA,NA
"1535","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_INTERIOR4",2016-08-23,4,"Zach","Kyle","2016-08-23_MCMULLIN_SOUTH_INTERIOR4_5 - 10","seagrass_habitat",3,"5 - 10",2016-08-23 20:16:29,2016-08-23 20:21:59,NA,NA,"60 - 80","sand,shell hash","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1536","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR5",2016-08-27,5,"Zach","Andrew","2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_5 - 10","seagrass_habitat",6.1,"5 - 10",2016-08-27 19:58:59,2016-08-27 20:12:54,NA,NA,"20 - 60","sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
"1537","HAKAI","CALVERT","MARINEGEO","GOOSE_SOUTHWEST","GOOSE_SOUTHWEST_INTERIOR6",2016-08-27,6,"Zach","Andrew","2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_5 - 10","seagrass_habitat",4.5,"5 - 10",2016-08-27 20:25:11,2016-08-27 20:40:52,NA,NA,"> 80","sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA
