,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,collector,hakai_id,sample_type,depth,transect_dist,collected_start,collected_end,bag_uid,bag_number,density_range,substrate,patchiness,adj_habitat_1,adj_habitat_2,sample_collected,vegetation_1,vegetation_2,comments,quality_log
1517,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2018-05-23,5,carolyn,derek,10973,seagrass_habitat,5.7,25 - 30,2018-05-24 22:16,2018-05-24 22:20,10973,3214,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,des,pyro,NA,NA
1518,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_0 - 5,seagrass_habitat,5,0 - 5,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1519,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_5 - 10,seagrass_habitat,5.3,10-May,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",< 1,standing kelp,NA,FALSE,NA,NA,NA,1: Flowering 0
1520,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_10 - 15,seagrass_habitat,5.5,15-Oct,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",04-Mar,standing kelp,NA,FALSE,NA,NA,NA,1: Flowering 0
1521,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_15 - 20,seagrass_habitat,5.7,15 - 20,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",05-Apr,standing kelp,NA,FALSE,macro,NA,NA,NA
1522,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_20 - 25,seagrass_habitat,5.7,20 - 25,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",02-Jan,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1523,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2018-08-20,4,angeleen,zach,2018-08-20_TRIQUET_NORTH_INTERIOR4_25 - 30,seagrass_habitat,5.4,25 - 30,2018-08-20 23:03,2018-08-20 23:08,NA,NA,NA,"sand,shell hash",03-Feb,standing kelp,NA,FALSE,macro,agarum,NA,1: Flowering 0
1524,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_0 - 5,seagrass_habitat,3.9,0 - 5,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1525,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_5 - 10,seagrass_habitat,4,10-May,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1526,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_10 - 15,seagrass_habitat,4.3,15-Oct,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1527,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_15 - 20,seagrass_habitat,4.3,15 - 20,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1528,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_20 - 25,seagrass_habitat,4.3,20 - 25,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1529,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2018-08-20,6,angeleen,zach,2018-08-20_MCMULLIN_SOUTH_INTERIOR6_25 - 30,seagrass_habitat,4.3,25 - 30,2018-08-20 17:08,2018-08-20 17:14,NA,NA,NA,"sand,detritus",< 1,seagrass,NA,FALSE,NA,NA,NA,1: Flowering 0
1530,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2016-08-17_TRIQUET_BAY_INTERIOR6_5 - 10,seagrass_habitat,3.3,10-May,2016-08-17 20:23,2016-08-17 20:39,NA,NA,60 - 80,"mud,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1531,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2239,seagrass_habitat,3.4,25 - 30,2016-08-17 20:23,2016-08-17 20:39,2239,724,60 - 80,"mud,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1532,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2016-08-17_TRIQUET_BAY_INTERIOR6_20 - 25,seagrass_habitat,3.4,20 - 25,2016-08-17 20:23,2016-08-17 20:39,NA,NA,20 - 60,"mud,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1533,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2231,seagrass_habitat,3.4,15 - 20,2016-08-17 20:23,2016-08-17 20:39,2231,304,60 - 80,"mud,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1534,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2329,seagrass_habitat,3.3,0 - 5,2016-08-17 20:23,2016-08-17 20:39,2329,545,60 - 80,"mud,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1535,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_5 - 10,seagrass_habitat,3,10-May,2016-08-23 20:16,2016-08-23 20:21,NA,NA,60 - 80,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1536,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_5 - 10,seagrass_habitat,6.1,10-May,2016-08-27 19:58,2016-08-27 20:12,NA,NA,20 - 60,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1537,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_5 - 10,seagrass_habitat,4.5,10-May,2016-08-27 20:25,2016-08-27 20:40,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1538,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,2016-09-12_PRUTH_BAY_EDGE1_5 - 10,seagrass_habitat,4.6,10-May,2016-09-12 16:12,2016-09-12 16:19,NA,NA,20 - 60,"mud,sand",< 1,sand,NA,FALSE,NA,NA,NA,NA
1539,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2016-09-12_CHOKED_PASS_INTERIOR4_5 - 10,seagrass_habitat,6.1,10-May,2016-09-12 22:54,2016-09-12 22:59,NA,NA,20 - 60,"sand,shell hash",< 1,seagrass,NA,FALSE,Ulva,Des,NA,NA
1540,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2693,seagrass_habitat,3,25 - 30,2016-08-23 20:16,2016-08-23 20:21,2693,808,60 - 80,"sand,shell hash",< 1,seagrass,NA,TRUE,Ulva,NA,NA,NA
1541,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_20 - 25,seagrass_habitat,3.1,20 - 25,2016-08-23 20:16,2016-08-23 20:21,NA,NA,60 - 80,"sand,shell hash",< 1,seagrass,NA,FALSE,Ulva,NA,NA,NA
1542,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2458,seagrass_habitat,3.1,15 - 20,2016-08-23 20:16,2016-08-23 20:21,2458,363,60 - 80,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1543,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2506,seagrass_habitat,2.9,0 - 5,2016-08-23 20:16,2016-08-23 20:21,2506,364,60 - 80,"sand,shell hash",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1544,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2016-08-17,6,"Other,Zach",Kyle,2016-08-17_TRIQUET_BAY_INTERIOR6_10 - 15,seagrass_habitat,3.3,15-Oct,2016-08-17 20:23,2016-08-17 20:39,NA,NA,60 - 80,"mud,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1545,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,Zach,Kyle,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_10 - 15,seagrass_habitat,3.1,15-Oct,2016-08-23 20:16,2016-08-23 20:21,NA,NA,60 - 80,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1546,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2567,seagrass_habitat,5.8,25 - 30,2016-08-27 19:58,2016-08-27 20:12,2567,804,60 - 80,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1547,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_20 - 25,seagrass_habitat,6,20 - 25,2016-08-27 19:58,2016-08-27 20:12,NA,NA,60 - 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1548,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2585,seagrass_habitat,6,15 - 20,2016-08-27 19:58,2016-08-27 20:12,2585,1023,60 - 80,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1549,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2402,seagrass_habitat,6.3,0 - 5,2016-08-27 19:58,2016-08-27 20:12,2402,47,20 - 60,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1550,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2480,seagrass_habitat,4.3,25 - 30,2016-08-27 20:25,2016-08-27 20:40,2480,324,> 80,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1551,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_20 - 25,seagrass_habitat,4.4,20 - 25,2016-08-27 20:25,2016-08-27 20:40,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1552,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2573,seagrass_habitat,4.4,15 - 20,2016-08-27 20:25,2016-08-27 20:40,2573,800,> 80,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1553,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2579,seagrass_habitat,4.6,0 - 5,2016-08-27 20:25,2016-08-27 20:40,2579,705,> 80,sand,< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1554,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,2422,seagrass_habitat,3.2,25 - 30,2016-09-12 16:12,2016-09-12 16:19,2422,708,20 - 60,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
1555,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,2658,seagrass_habitat,4.2,20 - 25,2016-09-12 16:12,2016-09-12 16:19,2658,310,20 - 60,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
1556,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,2016-09-12_PRUTH_BAY_EDGE1_15 - 20,seagrass_habitat,4.1,15 - 20,2016-09-12 16:12,2016-09-12 16:19,NA,NA,43240,"sand,boulder",43134,sand,NA,FALSE,NA,NA,NA,NA
1557,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,2641,seagrass_habitat,4.3,0 - 5,2016-09-12 16:12,2016-09-12 16:19,2641,711,20 - 60,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
1558,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR5,2016-08-27,5,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR5_10 - 15,seagrass_habitat,6,15-Oct,2016-08-27 19:58,2016-08-27 20:12,NA,NA,20 - 60,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1559,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHWEST,GOOSE_SOUTHWEST_INTERIOR6,2016-08-27,6,Zach,Andrew,2016-08-27_GOOSE_SOUTHWEST_INTERIOR6_10 - 15,seagrass_habitat,4.5,15-Oct,2016-08-27 20:25,2016-08-27 20:40,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1560,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE1,2016-09-12,1,Zach,Ondine,5002,seagrass_habitat,4.1,15-Oct,2016-09-12 16:12,2016-09-12 16:19,5002,1023,20 - 60,"mud,sand",< 1,sand,NA,TRUE,NA,NA,NA,NA
1561,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2448,seagrass_habitat,6.2,25 - 30,2016-09-12 22:54,2016-09-12 22:59,2448,48,20 - 60,"sand,shell hash",< 1,seagrass,NA,TRUE,Ulva,Des,NA,NA
1562,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2401,seagrass_habitat,6.1,20 - 25,2016-09-12 22:54,2016-09-12 22:59,2401,930,20 - 60,"sand,shell hash",< 1,seagrass,NA,TRUE,Ulva,Des,NA,NA
1563,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2016-09-12_CHOKED_PASS_INTERIOR4_15 - 20,seagrass_habitat,6.1,15 - 20,2016-09-12 22:54,2016-09-12 22:59,NA,NA,20 - 60,"sand,shell hash",< 1,seagrass,NA,FALSE,Des,NA,NA,NA
1564,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2695,seagrass_habitat,6,0 - 5,2016-09-12 22:54,2016-09-12 22:59,2695,934,20 - 60,"sand,shell hash",< 1,seagrass,NA,TRUE,Ulva,Des,NA,NA
1565,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-09-12,4,Zach,Kyle,2553,seagrass_habitat,6.1,15-Oct,2016-09-12 22:54,2016-09-12 22:59,2553,1005,43240,"sand,shell hash",< 1,seagrass,NA,TRUE,Ulva,Des,NA,NA
1566,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,10019,seagrass_habitat,6.3,0 - 5,2017-08-27 22:39,2017-08-27 22:45,10019,1022,NA,"sand,shell hash",04-Mar,flat kelp,NA,TRUE,des,NA,NA,1: Bgb uid 10059
1567,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,2017-08-27_TRIQUET_BAY_EDGE3_5 - 10,seagrass_habitat,6.3,10-May,2017-08-27 22:39,2017-08-27 22:45,2017-08-27_TRIQUET_BAY_EDGE3_5 - 10,NA,NA,"sand,shell hash",04-Mar,flat kelp,NA,FALSE,des,NA,NA,NA
1568,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,8888,seagrass_habitat,6.4,15-Oct,2017-08-27 22:39,2017-08-27 22:45,8888,3563,NA,"sand,shell hash",04-Mar,flat kelp,NA,TRUE,des,saclat,NA,1: Bgb uid 10230
1569,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,2017-08-27_TRIQUET_BAY_EDGE3_15 - 20,seagrass_habitat,6.4,15 - 20,2017-08-27 22:39,2017-08-27 22:45,2017-08-27_TRIQUET_BAY_EDGE3_15 - 20,NA,NA,"sand,shell hash",< 1,standing kelp,NA,FALSE,des,NA,NA,1: Standing kelp is macro
1570,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,8924,seagrass_habitat,6.5,20 - 25,2017-08-27 22:39,2017-08-27 22:45,8924,3537,NA,"sand,shell hash",< 1,flat kelp,NA,TRUE,des,NA,NA,1: Bgb uid 07075
1571,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE3,2017-08-27,3,"angeleen,carolyn",zach,7021,seagrass_habitat,6.6,25 - 30,2017-08-27 22:39,2017-08-27 22:45,7021,3219,NA,"sand,shell hash",< 1,flat kelp,NA,TRUE,des,NA,NA,1: Bgb uid 10240
1572,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,7103,seagrass_habitat,5.9,0 - 5,2017-05-19 20:44,2017-05-19 20:50,7103,718,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,des,NA,NA,NA
1573,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,2017-05-19_CHOKED_PASS_INTERIOR4_5 - 10,seagrass_habitat,5.9,10-May,2017-05-19 20:44,2017-05-19 20:50,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,des,NA,NA,NA
1574,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,7116,seagrass_habitat,5.9,15-Oct,2017-05-19 20:44,2017-05-19 20:50,7116,326,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,des,NA,NA,NA
1575,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,2017-05-19_CHOKED_PASS_INTERIOR4_15 - 20,seagrass_habitat,5.9,15 - 20,2017-05-19 20:44,2017-05-19 20:50,NA,NA,NA,"sand,shell hash",< 1,seagrass,NA,FALSE,des,NA,NA,NA
1576,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,7062,seagrass_habitat,5.9,20 - 25,2017-05-19 20:44,2017-05-19 20:50,7062,60,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,des,NA,NA,NA
1577,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2017-05-19,4,"gillian,gillian.sadlierbrown",kyle,7104,seagrass_habitat,5.9,25 - 30,2017-05-19 20:44,2017-05-19 20:50,7104,904,NA,"sand,shell hash",< 1,seagrass,NA,TRUE,des,NA,NA,NA
1578,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,7019,seagrass_habitat,1.8,0 - 5,2017-05-19 16:51,2017-05-19 16:56,7019,626,NA,"mud,shell hash",02-Jan,seagrass,NA,TRUE,zm,NA,NA,NA
1579,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,2017-05-19_PRUTH_BAY_INTERIOR6_5 - 10,seagrass_habitat,1.9,10-May,2017-05-19 16:51,2017-05-19 16:56,NA,NA,NA,"mud,shell hash",02-Jan,seagrass,NA,FALSE,zm,NA,NA,NA
1580,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,7033,seagrass_habitat,2,15-Oct,2017-05-19 16:51,2017-05-19 16:56,7033,20,NA,"mud,shell hash",02-Jan,seagrass,NA,TRUE,zm,NA,NA,NA
1581,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,2017-05-19_PRUTH_BAY_INTERIOR6_15 - 20,seagrass_habitat,1.9,15 - 20,2017-05-19 16:51,2017-05-19 16:56,NA,NA,NA,"mud,shell hash",< 1,seagrass,NA,FALSE,zm,NA,NA,NA
1582,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,7046,seagrass_habitat,1.9,20 - 25,2017-05-19 16:51,2017-05-19 16:56,7046,314,NA,"mud,shell hash",< 1,seagrass,NA,TRUE,zm,NA,NA,NA
1583,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_INTERIOR6,2017-05-19,6,"angeleen,angeleen.olson",zach.monteith,7087,seagrass_habitat,1.9,25 - 30,2017-05-19 16:51,2017-05-19 16:56,7087,1049,NA,"mud,shell hash",< 1,seagrass,NA,TRUE,zm,NA,NA,NA
1584,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,8934,seagrass_habitat,3.9,0 - 5,2017-06-12 23:07,2017-06-12 23:17,8934,801,NA,gravel,03-Feb,sand,NA,TRUE,NA,NA,NA,NA
1585,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,2017-06-12_KOEYE_ESTUARY_EDGE2_5 - 10,seagrass_habitat,3.9,10-May,2017-06-12 23:07,2017-06-12 23:17,NA,NA,NA,gravel,NA,sand,NA,FALSE,NA,NA,NA,NA
1586,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,8959,seagrass_habitat,3.7,15-Oct,2017-06-12 23:07,2017-06-12 23:17,8959,508,NA,gravel,02-Jan,sand,NA,TRUE,NA,NA,NA,NA
1587,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,2017-06-12_KOEYE_ESTUARY_EDGE2_15 - 20,seagrass_habitat,3.4,15 - 20,2017-06-12 23:07,2017-06-12 23:17,NA,NA,NA,gravel,< 1,sand,NA,FALSE,NA,NA,NA,NA
1588,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,8930,seagrass_habitat,3.5,20 - 25,2017-06-12 23:07,2017-06-12 23:17,8930,900,NA,gravel,02-Jan,sand,NA,TRUE,NA,NA,NA,NA
1589,HAKAI,CALVERT,MARINEGEO,KOEYE_ESTUARY,KOEYE_ESTUARY_EDGE2,2017-06-12,2,gillian,kyle,8940,seagrass_habitat,3.5,25 - 30,2017-06-12 23:07,2017-06-12 23:17,8940,711,NA,gravel,< 1,sand,NA,TRUE,NA,NA,NA,NA
1590,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-06-13,2,gillian,kyle,7091,seagrass_habitat,1.3,0 - 5,2017-06-13 16:03,2017-06-13 16:10,7091,852,NA,"sand,shell hash",< 1,sand,NA,TRUE,NA,NA,NA,NA
1591,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-06-13,2,gillian,kyle,2017-06-13_PRUTH_BAY_EDGE2_5 - 10,seagrass_habitat,1.4,10-May,2017-06-13 16:03,2017-06-13 16:10,NA,NA,NA,"sand,shell hash",< 1,sand,NA,FALSE,NA,NA,NA,NA
1592,HAKAI,CALVERT,MARINEGEO,PRUTH_BAY,PRUTH_BAY_EDGE2,2017-06-13,2,gillian,kyle,8957,seagrass_habitat,1.6,15-Oct,2017-06-13 16:03,2017-06-13 16:10,8957,1007,NA,"sand,shell hash",< 1,sand,NA,TRUE,NA,NA,NA,NA
