datasetName,eventID,eventDate,eventTime,eventRemarks,decimalLatitude,decimalLongitude,locationID,coordinatePrecision,coordinateUncertaintyInMeters,country,countryCode,stateProvince,habitat,geodeticDatum,minimumDepthInMeters,maximumDepthInMeters,samplingProtocol,language,license,bibliographicCitation,references,institutionID,institutionCode
Hakai Institute Juvenile Salmon Program,JE515N1,2019-06-06,12:15:00-0700,strong currents during transect,50.6018,-126.70077,J02,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE627N1,2019-06-06,08:10:00-0700,hole in bunt end of net; unknown number of fish escaped,50.44365,-125.27435,D10,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE516N1,2019-06-09,06:45:00-0700,zoop drops 4 and 5 miscasts,50.5447,-126.66235,J03,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE517N1,2019-06-10,07:06:00-0700,CTD form was sent when portal was down and never seen again. It didn't come out on the other side of the internet.,50.54026,-126.78209,J11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE628N1,2019-06-10,07:15:00-0700,one trainer chum taken in set 3; GoPros deployed at site,50.306067,-125.330583,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE628N2,2019-06-10,07:32:00-0700,one trainer chum taken in set 3; GoPros deployed at site,50.304683,-125.331683,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE628N3,2019-06-10,07:40:00-0700,one trainer chum taken in set 3; GoPros deployed at site,50.303733,-125.3323,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE518N1,2019-06-11,07:12:00-0700,louse lost from draining whirlpack in bucket (unknown fish),50.54608,-126.66772,J03,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE629N1,2019-06-11,07:00:00-0700,NA,50.2772,-125.376983,D27,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE630N1,2019-06-11,09:55:00-0700,NA,50.243817,-125.3971,D22,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE631N1,2019-06-12,07:50:00-0700,NA,50.43845,-125.267033,D10,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE519N1,2019-06-16,07:50:00-0700,"Took 1 gnarly sockeye for Gideon. Two dolly varden trout caught, 1 killed accidentally and retained, the other released - both entered in bycatch_mort separately",50.5392,-126.77885,J11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE632N2,2019-06-17,07:50:00-0700,Took 2 trainer PI plus 2 extra PI that were thought to be CU (not trainers),50.30785,-125.329683,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE633N1,2019-06-18,07:30:00-0700,CTD hit bottom,50.275117,-125.37835,D27,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE633N2,2019-06-18,08:05:00-0700,"CTD hit bottom, 3 PI and 3 CU released in poor condition",50.275117,-125.37835,D27,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE634N1,2019-06-20,08:28:00-0700,No visual survey conducted; set immediately upon fish sighting,50.456533,-125.268783,D35,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE520N3,2019-06-23,08:47:00-0700,tow drop # 3 miscast,50.54602,-126.66768,J03,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE636N1,2019-06-24,07:15:00-0700,Visual survey paused at halfway mark for ~ 2 min for porpoise in transect,50.307533,-125.33005,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE636N2,2019-06-24,07:43:00-0700,Visual survey paused at halfway mark for ~ 2 min for porpoise in transect,50.309833,-125.330533,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE522N2,2019-06-24,07:32:00-0700,"CTD did not record drop, downloaded file starts after return to station, Lots of the sockeye looked as if they had been caught previously (roughed up). A few fish escaped from net. 2 lice found in draining bucket",50.53825,-126.77136,J11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE638N1,2019-06-25,06:44:00-0700,NA,50.272117,-125.37515,D27,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE639N1,2019-06-25,09:05:00-0700,Botched a set - many Lion's Manes in bight. Ended processing early and didn't do oceanography due to harassment by camper,50.24475,-125.396667,D22,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE639N2,2019-06-25,09:30:00-0700,"Botched a set - many Lion's Manes in bight. Ended processing early and didn't do oceanography due to harassment by camper, Ended processing early due to harassment by camper",50.23995,-125.396583,D22,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE641N2,2019-06-26,08:50:00-0700,NA,50.457617,-125.2586,D35,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE524N2,2019-06-28,11:10:00-0700,"Kayakers at 5:30 into visual survey. One chum obtained for Gideon Mordecai not assigned UFN, details recorded on label in package. Zoop tow 4 miscast, net rinsed and sample discarded.",50.60129,-126.70315,J02,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE525N1,2019-06-29,07:02:00-0700,"Light fog during visual survey, set 1 botched - net tangled, Botched set - net tangled",50.54023,-126.78136,J11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE525N2,2019-06-29,07:26:00-0700,"Light fog during visual survey, set 1 botched - net tangled",50.53973,-126.77827,J11,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE642N2,2019-07-02,07:43:00-0700,"""slides"" were very splashy",50.304533,-125.336083,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE642N3,2019-07-02,11:24:00-0700,"""slides"" were very splashy",50.308817,-125.325983,D09,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE643N1,2019-07-03,06:59:00-0700,No CTD; only conducted secchi (depth = 13 m @ 08:39),50.2727,-125.376983,D27,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE644N1,2019-07-03,10:13:00-0700,No CTD; only dropped secchi (depth = 15.5 m @ 12:24),50.234917,-125.394583,D22,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,DE644N3,2019-07-03,10:59:00-0700,"No CTD; only dropped secchi (depth = 15.5 m @ 12:24), Thought there was one sockeye and therefore retained 10 pink; however, no sockeye found upon subsequent inspection, so discontinued retention",50.23085,-125.394533,D22,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
Hakai Institute Juvenile Salmon Program,JE526N1,2019-07-04,07:12:00-0700,NA,50.54523,-126.66216,J03,1e-5,10,Canada,CA,British Columbia,Nearshore marine,EPSG:4326 WGS84,0,9,http://dx.doi.org/10.21966/1.566666,en,http://creativecommons.org/licenses/by/4.0/legalcode,"Johnson, B.T., J.C.L. Gan, S.C. Godwin, M. Krkosek, B.P.V. Hunt. 2020. Hakai Juvenile Salmon Program Time Series. Hakai Institute, Quadra Island Ecological Observatory, Heriot Bay, British Columbia, Canada. v#.#.#, http://dx.doi.org/10.21966/1.566666",https://github.com/HakaiInstitute/jsp-data,"https://www.gbif.org/publisher/55897143-3f69-42f1-810d-ae94b55fde24, https://oceanexpert.org/institution/20121, https://edmo.seadatanet.org/report/5148",Hakai
