Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal _degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Accepted_Organism_Identification,Life_Stage,APHIA_ID,Abundance_[#/m3],Biomass_[mg dw/m3]
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Pseudocalanus newmani, ,157679,10.784,0.0297
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Pseudocalanus,male,104165,12.132,0.0327
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Mertensia ovum, ,106377,0.084,0.0366
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Acartia longiremis, ,104257,16.176,0.0459
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Bivalvia, ,105,404.408,0.0681
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Brachyura,zoea,106673,0.59,0.0887
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Pseudocalanus acuspes, ,104514,18.872,0.0919
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Euphausiacea,furcilia,1128,0.843,0.146
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Fritillaria borealis, ,103375,949.011,0.1605
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Cirripedia,cyprid,1082,9.436,0.2034
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Paguridae,zoea,106738,0.337,0.2435
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Polychaeta,larvae,883,121.322,0.2607
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Euphausiacea,juvenile,1128,0.758,0.3098
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Calanus glacialis/marshallae, ,196770,0.927,0.3139
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Oithona similis, ,106656,399.016,0.3427
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Parasagitta elegans, ,105440,4.381,0.4294
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Clione limacina, ,139178,0.169,0.44
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Pseudocalanus, ,104165,277.694,0.5454
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Mysida, ,149668,0.084,0.835
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Aglantha digitale, ,117849,0.253,0.8831
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Decapoda,megalopa,1130,0.758,0.9206
AMBON2017,ML1.12,TWINRING_150UM_MICROSCOPY,2017-08-19T01:25,-166.8195,71.3868,47,,44,Parasagitta elegans, ,105440,40.441,17.2555
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Rotifera, ,14260,10.921,0.0001
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Aglantha digitale, ,117849,2.73,0.0011
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Gammaridae, ,101383,0.171,0.0012
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Oikopleura vanhoeffeni, ,103417,1.365,0.0013
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Caligidae, ,135513,1.365,0.0015
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Harpacticoida, ,1102,1.365,0.0015
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Parasagitta elegans, ,105440,5.46,0.0015
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Euphausiacea, ,1128,1.365,0.0018
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Tortanus discaudatus, ,157684,0.683,0.0024
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Eucalanus bungii, ,196775,0.171,0.0025
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Ctenophora, ,1248,0.341,0.0029
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Limacina helicina, ,140223,4.095,0.0042
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Oithona setigera, ,106655,1.365,0.0042
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Cyclopoida,nauplii,1101,131.052,0.0071
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Epilabidocera longipedata, ,346398,0.171,0.0092
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Themisto pacifica, ,254453,0.171,0.0101
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Euphausiacea,calytopsis,1128,5.46,0.0122
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Echinodermata,larvae,1806,87.368,0.0156
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Cirripedia,nauplii,1082,32.763,0.0172
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Calanus glacialis/marshallae, ,196770,2.73,0.0226
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Gastropoda,larvae,101,109.21,0.0271
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Euphausiacea,juvenile,1128,0.085,0.0359
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Podon leuckartii, ,106277,32.763,0.0452
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Pseudocalanus minutus, ,104517,5.46,0.0507
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Triconia borealis, ,128956,16.381,0.0525
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Eurytemora, ,104240,27.302,0.0683
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Paguridae,zoea,106738,0.256,0.0836
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Pseudocalanus,male,104165,30.033,0.0844
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Echinodermata,bipinnaria,1806,65.526,0.0846
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Thysanoessa raschii, ,110711,0.256,0.0853
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Pseudocalanus acuspes, ,104514,19.112,0.1019
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Euphausiacea,furcilia,1128,0.683,0.102
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Evadne nordmanni, ,106273,21.842,0.1119
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Aglantha digitale, ,117849,1.024,0.1159
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Mitrocomella polydiademata, ,117775,0.085,0.1289
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Acartia longiremis, ,104257,38.223,0.1438
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Ophiuroidea,larvae,123084,414.997,0.1444
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Pseudocalanus newmani, ,157679,49.144,0.1575
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Clione limacina, ,139178,0.341,0.2197
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Acartia, ,104108,251.183,0.2392
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Catablema vesicarium, ,117784,0.085,0.2447
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Hippolytidae, ,106777,0.171,0.2806
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Fritillaria borealis, ,103375,797.232,0.2938
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Calanus glacialis/marshallae, ,196770,1.365,0.3569
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Calanoida,nauplii,1100,1048.412,0.385
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Cirripedia,cyprid,1082,32.763,0.5185
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Polychaeta,larvae,883,939.205,1.2682
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Pseudocalanus, ,104165,1212.229,1.4349
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Parasagitta elegans, ,105440,4.266,1.6763
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Centropages abdominalis, ,196774,1463.412,2.0064
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Oithona similis, ,106656,2664.714,3.0004
AMBON2017,BBL8,TWINRING_150UM_MICROSCOPY,2017-08-22T00:42,-166.4723,70.0056,47,,44,Bivalvia, ,105,37568.289,7.9306
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Anthomedusae, ,151687,0.095,0.00001
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Typhloscolex muelleri, ,131582,0.095,0.00001
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Aglantha digitale, ,117849,0.189,0.0002
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Rotifera, ,14260,30.266,0.0002
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Oithona setigera, ,106655,0.095,0.0005
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Euphausiacea, ,1128,0.757,0.0006
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Metridia, ,104190,0.378,0.0028
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Ctenophora, ,1248,0.189,0.0032
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Eurytemora, ,104240,1.513,0.0042
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Microcalanus, ,104164,3.027,0.005
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Acartia hudsonica, ,157664,1.513,0.0052
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Oikopleura labradoriensis, ,103413,0.567,0.0053
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Ophiuroidea,larvae,123084,6.053,0.0066
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Epilabidocera longipedata, ,346398,0.047,0.0079
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Euphausiacea,calytopsis,1128,2.27,0.01
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Microsetella, ,115341,4.54,0.0128
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Eurytemora herdmani, ,157670,1.513,0.0135
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Tomopteris, ,129715,0.095,0.0154
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Harpacticoida, ,1102,9.08,0.0176
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Rathkea octopunctata, ,117848,10.593,0.0195
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Acartia longiremis, ,104257,3.027,0.0216
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Gastropoda,larvae,101,127.117,0.0369
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Pseudocalanus mimus, ,355067,4.54,0.0428
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Fritillaria borealis, ,103375,187.649,0.0497
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Evadne nordmanni, ,106273,9.08,0.0514
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Oikopleura vanhoeffeni, ,103417,39.346,0.054
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Thysanoessa inermis, ,110708,0.047,0.0544
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Brachyura,zoea,106673,0.284,0.062
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Bivalvia, ,105,332.926,0.0673
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Decapoda,megalopa,1130,0.047,0.0689
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Acartia, ,104108,66.585,0.0747
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Eucalanus bungii, ,196775,1.04,0.0957
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Paguridae,zoea,106738,0.284,0.0992
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Euphausiacea,juvenile,1128,0.378,0.1026
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Neocalanus plumchrus, ,196772,0.189,0.1207
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Parasagitta elegans, ,105440,0.142,0.1427
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Pseudocalanus,male,104165,37.833,0.159
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Cirripedia,nauplii,1082,205.809,0.1807
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Triconia borealis, ,128956,93.825,0.2209
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Neocalanus cristatus, ,104470,0.047,0.2581
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Oithona similis, ,106656,272.394,0.2629
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Calanoida,nauplii,1100,653.744,0.2951
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Oikopleura, ,103367,3.027,0.3437
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Polychaeta,larvae,883,230.022,0.3623
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Thysanoessa raschii, ,110711,0.615,0.3815
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Neocalanus flemingeri, ,353708,0.946,0.5742
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Pseudocalanus acuspes, ,104514,75.665,0.5948
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Parasagitta elegans, ,105440,3.594,0.6153
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Cirripedia,cyprid,1082,36.319,0.6682
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Calanus glacialis/marshallae, ,196770,2.554,0.8326
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Euphausiacea,furcilia,1128,9.836,0.9239
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Centropages abdominalis, ,196774,435.831,0.9282
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Aglantha digitale, ,117849,0.284,1.0746
AMBON2017,DBO3.8,TWINRING_150UM_MICROSCOPY,2017-08-06T18:14,-168.9541,67.6664,48,,45,Pseudocalanus, ,104165,665.852,1.1595
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Calanus glacialis/marshallae, ,196770,1.252,0.0012
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Ctenophora, ,1248,0.313,0.0027
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Aglantha digitale, ,117849,0.626,0.0029
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Triconia borealis, ,128956,10.012,0.0057
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Ophiuroidea,larvae,123084,40.048,0.0099
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Epilabidocera longipedata, ,346398,0.078,0.0114
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Echinodermata,bipinnaria,1806,10.012,0.0118
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Brachyura,zoea,106673,0.078,0.0126
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Mertensia ovum, ,106377,0.078,0.0139
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Limacina helicina, ,140223,25.03,0.0158
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pandalidae, ,106789,0.156,0.0192
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Themisto pacifica, ,254453,0.313,0.0194
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Euphausiacea,furcilia,1128,0.391,0.0199
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Paguridae,zoea,106738,0.391,0.0314
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Cirripedia,nauplii,1082,140.169,0.0406
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Bivalvia, ,105,170.206,0.0604
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus minutus, ,104517,5.006,0.0669
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus mimus, ,355067,10.012,0.0827
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Calanoida,nauplii,1100,210.254,0.1063
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Gastropoda,larvae,101,420.508,0.1081
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Podon leuckartii, ,106277,40.048,0.1146
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus newmani, ,157679,45.054,0.1748
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Decapoda,megalopa,1130,0.078,0.1773
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Centropages abdominalis, ,196774,32.539,0.2079
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus,male,104165,60.073,0.2097
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Fritillaria borealis, ,103375,620.75,0.3404
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Acartia, ,104108,500.605,0.528
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Halitholus cirratus, ,157951,0.078,0.529
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Echinodermata,larvae,1806,4805.816,0.5479
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Evadne nordmanni, ,106273,120.145,0.5607
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Cirripedia,cyprid,1082,40.048,0.6665
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus acuspes, ,104514,155.187,1.0319
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Polychaeta,larvae,883,670.81,1.4738
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Acartia longiremis, ,104257,310.375,1.501
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Parasagitta elegans, ,105440,13.454,2.0884
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Pseudocalanus, ,104165,941.137,2.2279
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Oithona similis, ,106656,2723.282,3.2373
AMBON2017,DBO3.3,TWINRING_150UM_MICROSCOPY,2017-08-07T10:59,-167.307,68.1861,48,,45,Calanus glacialis/marshallae, ,196770,14.392,4.0702
AMBON2017,ML4.7,TWINRING_150UM_MICROSCOPY,2017-08-13T01:27,-161.4001,71.5887,48,,45,Echinodermata,larvae,1806,0.082,0.00001
AMBON2017,ML4.7,TWINRING_150UM_MICROSCOPY,2017-08-13T01:27,-161.4001,71.5887,48,,45,Ophiuroidea,larvae,123084,0.657,0.0004
